topology,transport_rate,seed,spawn_rate,gini,hub_rate,periph_rate
scale_free,0.0,42,0.006753562504220977,0.0,4.333333333333333,0.0
scale_free,0.0,43,0.007352941176470588,0.0,5.25,0.0
scale_free,0.0,44,0.006974716652136007,0.0,4.25,0.0
scale_free,0.0,45,0.0071544276457883365,0.0,4.25,0.0
scale_free,0.0,46,0.007363372289400797,0.0,5.333333333333333,0.0
scale_free,0.0,47,0.007146746528723115,0.0,4.333333333333333,0.0
scale_free,0.0,48,0.006820917480272836,0.0,4.75,0.0
scale_free,0.0,49,0.007431649280698166,0.0,4.583333333333333,0.0
scale_free,0.0,50,0.006916000805747667,0.0,5.083333333333333,0.0
scale_free,0.0,51,0.007217051126399568,0.0,5.0,0.0
scale_free,0.0,52,0.00712940543449018,0.0,4.916666666666667,0.0
scale_free,0.0,53,0.006859549035588155,0.0,4.416666666666667,0.0
scale_free,0.0,54,0.00729483282674772,0.0,5.083333333333333,0.0
scale_free,0.0,55,0.0073361152241216854,0.0,4.916666666666667,0.0
scale_free,0.0,56,0.006923703502579419,0.0,3.75,0.0
scale_free,0.0,57,0.007408405172413793,0.0,5.166666666666667,0.0
scale_free,0.0,58,0.006815114709851552,0.0,4.166666666666667,0.0
scale_free,0.0,59,0.007184583361310683,0.0,4.416666666666667,0.0
scale_free,0.0,60,0.00715829281469476,0.0,6.0,0.0
scale_free,0.0,61,0.007113259668508287,0.0,4.833333333333333,0.0
scale_free,0.01,42,0.0067540186410914495,0.0,4.833333333333333,0.0
scale_free,0.01,43,0.007345575959933222,0.0,5.75,0.0
scale_free,0.01,44,0.006969108088186022,0.0,4.916666666666667,0.0
scale_free,0.01,45,0.007148637712435932,0.0,4.583333333333333,0.0
scale_free,0.01,46,0.007343528936198882,0.0,5.833333333333333,0.0
scale_free,0.01,47,0.007139942880456956,0.0,5.0,0.0
scale_free,0.01,48,0.00681635926222935,0.0,4.916666666666667,0.0
scale_free,0.01,49,0.007422034590766717,0.0,5.666666666666667,0.0
scale_free,0.01,50,0.006914143787339733,0.0,5.666666666666667,0.0
scale_free,0.01,51,0.007208785285993398,0.0,5.416666666666667,0.0
scale_free,0.01,52,0.007124134686470865,0.0,5.916666666666667,0.0
scale_free,0.01,53,0.006852103120759837,0.0,4.5,0.0
scale_free,0.01,54,0.007291877658497063,0.0,5.333333333333333,0.0
scale_free,0.01,55,0.007318383241573788,0.0,5.75,0.0
scale_free,0.01,56,0.006916192026037429,0.0,4.5,0.0
scale_free,0.01,57,0.007409403206250842,0.0,6.0,0.0
scale_free,0.01,58,0.0068100600094396875,0.0,4.916666666666667,0.0
scale_free,0.01,59,0.0071792807300053675,0.0,5.166666666666667,0.0
scale_free,0.01,60,0.0071587762544742355,0.0,6.416666666666667,0.0
scale_free,0.01,61,0.007108841189868176,0.0,5.0,0.0
scale_free,0.03,42,0.0067540186410914495,0.1167179887954719,4.833333333333333,0.0
scale_free,0.03,43,0.007349011223944415,0.10291051489140624,5.833333333333333,0.0
scale_free,0.03,44,0.006969108088186022,0.10343490808630063,4.916666666666667,0.0
scale_free,0.03,45,0.00714911984892426,0.08906210556631522,4.666666666666667,0.0
scale_free,0.03,46,0.007343034222581514,0.09298794812792255,5.833333333333333,0.0
scale_free,0.03,47,0.007139457401237506,0.10071599373958562,5.083333333333333,0.0
scale_free,0.03,48,0.006815903775476111,0.09385551688540095,5.083333333333333,0.0
scale_free,0.03,49,0.007417993738941064,0.11658641277814707,5.916666666666667,0.0
scale_free,0.03,50,0.006915072171869755,0.10492058025191575,5.833333333333333,0.0
scale_free,0.03,51,0.007209270987737501,0.10317327391564413,5.5,0.0
scale_free,0.03,52,0.0071231772058329415,0.11011060882070511,5.25,0.0
scale_free,0.03,53,0.006851638287768808,0.10200041392483672,4.666666666666667,0.0
scale_free,0.03,54,0.007291877658497063,0.11258691437498358,5.333333333333333,0.0
scale_free,0.03,55,0.007317400644468314,0.10649496058672758,5.666666666666667,0.0
scale_free,0.03,56,0.006916192026037429,0.09489158183577362,4.5,0.0
scale_free,0.03,57,0.007413398032079795,0.09638626771758907,6.333333333333333,0.0
scale_free,0.03,58,0.006809600862998921,0.10781918300396365,4.916666666666667,0.0
scale_free,0.03,59,0.007180244262515099,0.10833826178121031,5.25,0.0
scale_free,0.03,60,0.0071587762544742355,0.10154131630861829,6.416666666666667,0.0
scale_free,0.03,61,0.007108841189868176,0.10891746613885012,5.0,0.0
scale_free,0.05,42,0.0067540186410914495,0.18135104127269863,4.833333333333333,0.0
scale_free,0.05,43,0.007349011223944415,0.16301472902745706,5.833333333333333,0.0
scale_free,0.05,44,0.0069737812646684105,0.17144169059024983,3.9166666666666665,0.0
scale_free,0.05,45,0.00714911984892426,0.1487146797787946,4.666666666666667,0.0
scale_free,0.05,46,0.007343034222581514,0.1565021391722634,5.833333333333333,0.0
scale_free,0.05,47,0.007139457401237506,0.1619548618894775,5.083333333333333,0.0
scale_free,0.05,48,0.006815903775476111,0.15338004151839812,5.083333333333333,0.0
scale_free,0.05,49,0.007417993738941064,0.18017327185326826,5.916666666666667,0.0
scale_free,0.05,50,0.006915072171869755,0.17662186156154402,5.75,0.0
scale_free,0.05,51,0.007209270987737501,0.16452623868704452,5.5,0.0
scale_free,0.05,52,0.0071231772058329415,0.17295713126079781,5.25,0.0
scale_free,0.05,53,0.006851638287768808,0.16774774050037689,4.666666666666667,0.0
scale_free,0.05,54,0.007292370020256583,0.15970713723943164,5.833333333333333,0.0
scale_free,0.05,55,0.007317891910036925,0.16981029191182073,5.666666666666667,0.0
scale_free,0.05,56,0.006916192026037429,0.15640182912646905,4.5,0.0
scale_free,0.05,57,0.007413398032079795,0.15935025825157223,6.333333333333333,0.0
scale_free,0.05,58,0.006809600862998921,0.1705606543711755,4.916666666666667,0.0
scale_free,0.05,59,0.00717879906071788,0.1684810004352486,5.5,0.0
scale_free,0.05,60,0.0071587762544742355,0.16406772178682494,6.416666666666667,0.0
scale_free,0.05,61,0.007108841189868176,0.1690465637965175,5.0,0.0
scale_free,0.1,42,0.0067563002499831095,0.23691910917729597,5.25,0.0
scale_free,0.1,43,0.007349011223944415,0.22793207350826328,5.833333333333333,0.0
scale_free,0.1,44,0.006975184439973172,0.23931927587186053,4.5,0.0
scale_free,0.1,45,0.007149602050451909,0.22235571618187633,5.166666666666667,0.0
scale_free,0.1,46,0.007344023716480259,0.23082785131924788,5.75,0.0
scale_free,0.1,47,0.007139457401237506,0.22888533657907417,5.083333333333333,0.0
scale_free,0.1,48,0.006820005349023803,0.23886224590712235,5.083333333333333,0.0
scale_free,0.1,49,0.007422034590766717,0.243043830723231,5.583333333333333,0.0
scale_free,0.1,50,0.006915536457633946,0.2345941763190138,5.583333333333333,0.0
scale_free,0.1,51,0.007208785285993398,0.2311714878460498,5.416666666666667,0.0
scale_free,0.1,52,0.007123655913978495,0.2422667025367966,5.333333333333333,0.0
scale_free,0.1,53,0.006854428232100441,0.2488057579680265,4.583333333333333,0.0
scale_free,0.1,54,0.007292370020256583,0.22977523362887542,5.5,0.0
scale_free,0.1,55,0.007322316270321107,0.23728770137700583,6.166666666666667,0.0
scale_free,0.1,56,0.0069171300691713,0.22788327327803914,4.333333333333333,0.0
scale_free,0.1,57,0.007409403206250842,0.24056693317483435,6.5,0.0
scale_free,0.1,58,0.0068100600094396875,0.23317732628052923,4.833333333333333,0.0
scale_free,0.1,59,0.0071792807300053675,0.24366475397711995,5.083333333333333,0.0
scale_free,0.1,60,0.0071578094402052804,0.2323469956729738,6.333333333333333,0.0
scale_free,0.1,61,0.007108841189868176,0.23087143368703078,5.0,0.0
random,0.0,42,0.006755387421468621,0.0,2.8333333333333335,0.0
random,0.0,43,0.007348520275235487,0.0,3.25,0.0
random,0.0,44,0.006970976607011194,0.0,3.0833333333333335,0.0
random,0.0,45,0.00714911984892426,0.0,3.0833333333333335,0.0
random,0.0,46,0.007344518563439121,0.0,4.0,0.0
random,0.0,47,0.0071389719880337234,0.0,3.5,0.0
random,0.0,48,0.006818637609465873,0.0,3.3333333333333335,0.0
random,0.0,49,0.007426079847390653,0.0,3.25,0.0
random,0.0,50,0.006915536457633946,0.0,3.25,0.0
random,0.0,51,0.007221434838361342,0.0,3.8333333333333335,0.0
random,0.0,52,0.0071274878967186655,0.0,4.416666666666667,0.0
random,0.0,53,0.006858151694167176,0.0,3.4166666666666665,0.0
random,0.0,54,0.007291385363219011,0.0,2.8333333333333335,0.0
random,0.0,55,0.007320349227669577,0.0,3.75,0.0
random,0.0,56,0.0069171300691713,0.0,3.9166666666666665,0.0
random,0.0,57,0.007409403206250842,0.0,3.0,0.0
random,0.0,58,0.006814654881586938,0.0,2.4166666666666665,0.0
random,0.0,59,0.007185548317775838,0.0,3.75,0.0
random,0.0,60,0.0071578094402052804,0.0,3.6666666666666665,0.0
random,0.0,61,0.007112768455217181,0.0,3.1666666666666665,0.0
random,0.01,42,0.0067540186410914495,0.0,2.4166666666666665,0.0
random,0.01,43,0.0073495022382575,0.0,4.25,0.08333333333333333
random,0.01,44,0.006967240570777785,0.0,3.0,0.0
random,0.01,45,0.00714911984892426,0.0,3.0833333333333335,0.0
random,0.01,46,0.007343034222581514,0.0,4.0,0.0
random,0.01,47,0.007139457401237506,0.0,3.1666666666666665,0.0
random,0.01,48,0.006816814809864332,0.0,3.75,0.0
random,0.01,49,0.0074250681198910085,0.0,2.8333333333333335,0.0
random,0.01,50,0.006914143787339733,0.0,2.8333333333333335,0.0
random,0.01,51,0.007208785285993398,0.0,4.166666666666667,0.0
random,0.01,52,0.007124134686470865,0.0,2.5833333333333335,0.0
random,0.01,53,0.006854428232100441,0.0,3.0,0.0
random,0.01,54,0.007291385363219011,0.0,3.1666666666666665,0.0
random,0.01,55,0.007322316270321107,0.0,3.9166666666666665,0.0
random,0.01,56,0.006916192026037429,0.0,3.5,0.0
random,0.01,57,0.007409403206250842,0.0,3.75,0.0
random,0.01,58,0.0068100600094396875,0.0,3.0,0.0
random,0.01,59,0.0071850658071447755,0.0,4.083333333333333,0.0
random,0.01,60,0.0071587762544742355,0.0,3.75,0.0
random,0.01,61,0.007111786232134226,0.0,3.6666666666666665,0.0
random,0.03,42,0.0067540186410914495,0.0725127298161834,2.4166666666666665,0.0
random,0.03,43,0.007349011223944415,0.08538476456177535,4.083333333333333,0.0
random,0.03,44,0.006967240570777785,0.08932832021975434,3.25,0.0
random,0.03,45,0.00714911984892426,0.08769261220949875,3.0833333333333335,0.0
random,0.03,46,0.007343034222581514,0.07755661921459422,4.25,0.0
random,0.03,47,0.007139457401237506,0.06937772890899763,3.1666666666666665,0.0
random,0.03,48,0.006815903775476111,0.09113198187651905,4.166666666666667,0.0
random,0.03,49,0.007417993738941064,0.08108514604580175,4.0,0.0
random,0.03,50,0.006914143787339733,0.0911341346618606,2.8333333333333335,0.0
random,0.03,51,0.007209270987737501,0.074280763643642,4.5,0.0
random,0.03,52,0.0071231772058329415,0.07194927913701621,3.5,0.0
random,0.03,53,0.006851638287768808,0.07644121835865025,3.5,0.0
random,0.03,54,0.007291877658497063,0.0776057712342304,4.0,0.0
random,0.03,55,0.007317400644468314,0.07252253027508537,3.8333333333333335,0.0
random,0.03,56,0.006916192026037429,0.09066476971565329,3.5,0.0
random,0.03,57,0.007413398032079795,0.07275134449884813,3.9166666666666665,0.0
random,0.03,58,0.006809600862998921,0.07975370042843188,3.75,0.0
random,0.03,59,0.0071792807300053675,0.07024350125559109,4.0,0.0
random,0.03,60,0.0071587762544742355,0.08049801078338059,3.75,0.0
random,0.03,61,0.007108841189868176,0.0745828947769247,3.6666666666666665,0.0
random,0.05,42,0.0067563002499831095,0.13735200928608848,3.6666666666666665,0.0
random,0.05,43,0.007349011223944415,0.1322296297886596,4.083333333333333,0.0
random,0.05,44,0.006969108088186022,0.1330774911068917,3.0833333333333335,0.0
random,0.05,45,0.00714911984892426,0.1357102346196173,3.0833333333333335,0.0
random,0.05,46,0.007343034222581514,0.13104274008830896,4.25,0.0
random,0.05,47,0.007139457401237506,0.11373941223485717,3.1666666666666665,0.0
random,0.05,48,0.006815903775476111,0.14348071032467735,4.166666666666667,0.0
random,0.05,49,0.007417993738941064,0.12919149314298184,4.0,0.0
random,0.05,50,0.006914143787339733,0.1418716522924981,2.8333333333333335,0.0
random,0.05,51,0.007209270987737501,0.12601753102431856,4.5,0.0
random,0.05,52,0.0071231772058329415,0.11945810030951809,3.5,0.0
random,0.05,53,0.006851638287768808,0.12558313530176535,3.5,0.0
random,0.05,54,0.007291877658497063,0.11948506633905143,4.0,0.0
random,0.05,55,0.007317400644468314,0.12153588394300985,3.8333333333333335,0.0
random,0.05,56,0.006916192026037429,0.14113924976286207,3.5,0.0
random,0.05,57,0.007413398032079795,0.12470993971494293,3.9166666666666665,0.0
random,0.05,58,0.006809600862998921,0.13204536664236355,3.75,0.0
random,0.05,59,0.00717879906071788,0.12146065110112314,4.333333333333333,0.0
random,0.05,60,0.0071587762544742355,0.13406221019430542,3.75,0.0
random,0.05,61,0.007108841189868176,0.12337653818232486,3.6666666666666665,0.0
random,0.1,42,0.006756756756756757,0.2045534216245477,3.0833333333333335,0.0
random,0.1,43,0.0073495022382575,0.18809901015782904,4.0,0.0
random,0.1,44,0.006969108088186022,0.18580557785800456,3.0833333333333335,0.0
random,0.1,45,0.00714911984892426,0.18821764115109518,3.0833333333333335,0.0
random,0.1,46,0.007343034222581514,0.19006014296739338,4.25,0.0
random,0.1,47,0.007139942880456956,0.1745710543870238,3.25,0.0
random,0.1,48,0.00681635926222935,0.20388503792111812,3.9166666666666665,0.0
random,0.1,49,0.007417993738941064,0.1817357882223165,4.0,0.0
random,0.1,50,0.006914607948442535,0.18956991159696202,2.9166666666666665,0.0
random,0.1,51,0.007209270987737501,0.1848277657404065,4.5,0.0
random,0.1,52,0.0071231772058329415,0.1753287972842461,3.5,0.0
random,0.1,53,0.006851638287768808,0.18453565192424448,3.5,0.0
random,0.1,54,0.007291877658497063,0.1698841656068062,4.0,0.0
random,0.1,55,0.007318383241573788,0.17470527976484318,3.8333333333333335,0.0
random,0.1,56,0.006916661015799823,0.20522402644902815,3.75,0.0
random,0.1,57,0.007410401509027217,0.19089091762916666,4.333333333333333,0.0
random,0.1,58,0.006810978488097646,0.20876093043316124,3.8333333333333335,0.0
random,0.1,59,0.007180244262515099,0.18262354574764927,4.25,0.0
random,0.1,60,0.0071578094402052804,0.19587099376240813,3.8333333333333335,0.0
random,0.1,61,0.007108841189868176,0.177202589554754,3.6666666666666665,0.0
lattice,0.0,42,0.006755387421468621,0.0,3.75,0.0
lattice,0.0,43,0.007348029392117568,0.0,4.166666666666667,0.0
lattice,0.0,44,0.006967240570777785,0.0,4.166666666666667,0.0
lattice,0.0,45,0.007149602050451909,0.0,4.166666666666667,0.0
lattice,0.0,46,0.007343034222581514,0.0,4.416666666666667,0.0
lattice,0.0,47,0.0071409140369967355,0.0,3.6666666666666665,0.0
lattice,0.0,48,0.006817270418393263,0.0,4.666666666666667,0.0
lattice,0.0,49,0.007417993738941064,0.0,4.0,0.0
lattice,0.0,50,0.006914607948442535,0.0,3.75,0.0
lattice,0.0,51,0.007212672733400742,0.0,4.166666666666667,0.0
lattice,0.0,52,0.007123655913978495,0.0,3.6666666666666665,0.0
lattice,0.0,53,0.006853963083604777,0.0,3.5833333333333335,0.0
lattice,0.0,54,0.007291385363219011,0.0,4.166666666666667,0.0
lattice,0.0,55,0.007322316270321107,0.0,3.9166666666666665,0.0
lattice,0.0,56,0.006916661015799823,0.0,3.1666666666666665,0.0
lattice,0.0,57,0.00740990232401482,0.0,4.583333333333333,0.0
lattice,0.0,58,0.006811437820339898,0.0,3.6666666666666665,0.0
lattice,0.0,59,0.0071792807300053675,0.0,4.25,0.0
lattice,0.0,60,0.007159259759556937,0.0,3.9166666666666665,0.0
lattice,0.0,61,0.007109331860850359,0.0,3.5,0.0
lattice,0.01,42,0.0067540186410914495,0.0,4.0,0.0
lattice,0.01,43,0.007349011223944415,0.0,4.416666666666667,0.0
lattice,0.01,44,0.006969108088186022,0.0,4.166666666666667,0.0
lattice,0.01,45,0.00714911984892426,0.0,4.166666666666667,0.08333333333333333
lattice,0.01,46,0.007343528936198882,0.0,4.333333333333333,0.0
lattice,0.01,47,0.007139457401237506,0.0,3.75,0.0
lattice,0.01,48,0.006817270418393263,0.0,4.333333333333333,0.0
lattice,0.01,49,0.007417993738941064,0.0,4.0,0.0
lattice,0.01,50,0.006914143787339733,0.0,4.416666666666667,0.0
lattice,0.01,51,0.007209270987737501,0.0,4.166666666666667,0.0
lattice,0.01,52,0.0071231772058329415,0.0,3.5833333333333335,0.0
lattice,0.01,53,0.006851638287768808,0.0,3.8333333333333335,0.0
lattice,0.01,54,0.007291877658497063,0.0,4.333333333333333,0.0
lattice,0.01,55,0.007318383241573788,0.0,4.333333333333333,0.0
lattice,0.01,56,0.006916192026037429,0.0,3.5833333333333335,0.0
lattice,0.01,57,0.007410401509027217,0.0,4.916666666666667,0.0
lattice,0.01,58,0.0068100600094396875,0.0,3.9166666666666665,0.0
lattice,0.01,59,0.00717879906071788,0.0,4.333333333333333,0.0
lattice,0.01,60,0.0071587762544742355,0.0,3.75,0.0
lattice,0.01,61,0.007108841189868176,0.0,3.6666666666666665,0.0
lattice,0.03,42,0.0067540186410914495,0.04883708087689631,4.0,0.0
lattice,0.03,43,0.007349011223944415,0.055755665224646256,4.416666666666667,0.0
lattice,0.03,44,0.006969108088186022,0.06508073234303713,4.166666666666667,0.0
lattice,0.03,45,0.00714911984892426,0.053008675189254006,4.166666666666667,0.08333333333333333
lattice,0.03,46,0.007343034222581514,0.05128429500219456,4.333333333333333,0.0
lattice,0.03,47,0.007139457401237506,0.054422932051142014,3.75,0.0
lattice,0.03,48,0.00681635926222935,0.05737599820101669,4.5,0.0
lattice,0.03,49,0.007417993738941064,0.055512469831654254,4.0,0.0
lattice,0.03,50,0.006914143787339733,0.053609821000536684,4.416666666666667,0.0
lattice,0.03,51,0.007209270987737501,0.05678855125867632,4.166666666666667,0.0
lattice,0.03,52,0.0071231772058329415,0.06451265121758243,3.5833333333333335,0.0
lattice,0.03,53,0.006851638287768808,0.0595705634552961,3.8333333333333335,0.0
lattice,0.03,54,0.007291877658497063,0.0657518962338246,4.416666666666667,0.0
lattice,0.03,55,0.007317400644468314,0.0642598643225436,3.9166666666666665,0.0
lattice,0.03,56,0.006916192026037429,0.050660236578069284,3.5833333333333335,0.0
lattice,0.03,57,0.007413398032079795,0.05281932228116215,5.0,0.0
lattice,0.03,58,0.006809600862998921,0.060464663039774935,4.333333333333333,0.0
lattice,0.03,59,0.007180244262515099,0.05070630426107914,4.5,0.0
lattice,0.03,60,0.0071587762544742355,0.056818796720362164,3.75,0.0
lattice,0.03,61,0.007108841189868176,0.058360235920628556,3.6666666666666665,0.0
lattice,0.05,42,0.0067540186410914495,0.08272714398894387,4.0,0.0
lattice,0.05,43,0.007349011223944415,0.09458625365148521,4.416666666666667,0.0
lattice,0.05,44,0.006969108088186022,0.09713071296942544,4.166666666666667,0.0
lattice,0.05,45,0.00714911984892426,0.08933674861311447,4.166666666666667,0.08333333333333333
lattice,0.05,46,0.007343034222581514,0.08846962590134244,4.333333333333333,0.0
lattice,0.05,47,0.007139457401237506,0.09075975212627152,3.75,0.0
lattice,0.05,48,0.006815903775476111,0.09978714644650077,4.5,0.0
lattice,0.05,49,0.007417993738941064,0.08895972401533303,4.0,0.0
lattice,0.05,50,0.006914143787339733,0.08683523068825405,4.416666666666667,0.0
lattice,0.05,51,0.007209270987737501,0.08852331296590621,4.166666666666667,0.0
lattice,0.05,52,0.0071231772058329415,0.09993576983135832,3.5833333333333335,0.0
lattice,0.05,53,0.006851638287768808,0.09164198304002658,3.8333333333333335,0.0
lattice,0.05,54,0.007291877658497063,0.10151892463957934,4.416666666666667,0.0
lattice,0.05,55,0.007317400644468314,0.10132195160354329,3.9166666666666665,0.0
lattice,0.05,56,0.006916192026037429,0.07601526244214774,3.5833333333333335,0.0
lattice,0.05,57,0.007413398032079795,0.0901542859039377,5.0,0.0
lattice,0.05,58,0.006809600862998921,0.0969909868044303,4.333333333333333,0.0
lattice,0.05,59,0.007180244262515099,0.08747522755050907,4.5,0.0
lattice,0.05,60,0.0071587762544742355,0.08929535818832202,3.75,0.0
lattice,0.05,61,0.007108841189868176,0.09131259036242367,3.6666666666666665,0.0
lattice,0.1,42,0.0067540186410914495,0.12913044437635945,4.0,0.0
lattice,0.1,43,0.007349011223944415,0.145996969858039,4.416666666666667,0.0
lattice,0.1,44,0.006969108088186022,0.1400155799415599,4.166666666666667,0.0
lattice,0.1,45,0.00714911984892426,0.13583149208034362,4.166666666666667,0.08333333333333333
lattice,0.1,46,0.007343034222581514,0.13649464878335005,4.333333333333333,0.0
lattice,0.1,47,0.007139457401237506,0.13686622568765094,3.75,0.0
lattice,0.1,48,0.006815903775476111,0.1514527589097996,4.5,0.0
lattice,0.1,49,0.007417993738941064,0.13744863231176807,4.0,0.0
lattice,0.1,50,0.006914607948442535,0.13962064940836028,4.083333333333333,0.0
lattice,0.1,51,0.007209270987737501,0.13337394429118077,4.166666666666667,0.0
lattice,0.1,52,0.0071231772058329415,0.14415130462831405,3.5833333333333335,0.0
lattice,0.1,53,0.006852103120759837,0.1369231507326576,3.6666666666666665,0.0
lattice,0.1,54,0.007291877658497063,0.14933807484113215,4.416666666666667,0.0
lattice,0.1,55,0.007317400644468314,0.1490860741920732,3.9166666666666665,0.0
lattice,0.1,56,0.006916192026037429,0.11565220179616609,3.5833333333333335,0.0
lattice,0.1,57,0.007413398032079795,0.14162255697149195,5.0,0.0
lattice,0.1,58,0.006809600862998921,0.14255299522251552,4.333333333333333,0.0
lattice,0.1,59,0.007180244262515099,0.13650525796646962,4.5,0.0
lattice,0.1,60,0.0071587762544742355,0.13060631257606592,3.75,0.0
lattice,0.1,61,0.007108841189868176,0.13313836179376604,3.6666666666666665,0.0
